start_id,end_id,amount
G07,OO51,95570.0
G07,OO52,98910.0
G07,OO53,92172.0
G07,OO54,96701.0
G07,R02,63259.0
G07,R03,169107.0
G07,R04,79443.0
G07,R06,40691.0
G07,R09,504331.0
G07,R12,165307.0
G07,R14,256194.0
G07,R15,268231.0
G07,R16,241201.0
G07,R17,191422.0
G07,R18,84013.0
G07,R19,238345.0
G07,R20,56158.0
G07,R21,50158.0
G07,R22,112318.0
G07,R22A,40439.0
G07,R23,21016.0
G07,R24,16428.0
G07,R25,72273.0
G07,R26,50671.0
G07,R27,42902.0
G07,R28,250583.0
G08,BL01,25741.0
G08,BL02,51806.0
G08,BL03,26402.0
G08,BL04,84951.0
G08,BL05,88179.0
G08,BL06,134375.0
G08,BL07,207277.0
G08,BL08,176859.0
G08,BL09,125470.0
G08,BL10,140174.0
G08,BL11,657780.0
G08,BL12,1274669.0
G08,BL13,87725.0
G08,BL14,130807.0
G08,BL15,136140.0
G08,BL16,129904.0
G08,BL17,72493.0
G08,BL18,190687.0
G08,BL19,58816.0
G08,BL20,46166.0
G08,BL21,54194.0
G08,BL22,37028.0
G08,BL23,72685.0
G08,BR01,10603.0
G08,BR02,3911.0
G08,BR03,1461.0
G08,BR04,4728.0
G08,BR05,1886.0
G08,BR06,5022.0
G08,BR07,8805.0
G08,BR08,8909.0
G08,BR09,75427.0
G08,BR11,165841.0
G08,BR12,30736.0
G08,BR13,11772.0
G08,BR14,30637.0
G08,BR15,25464.0
G08,BR16,37760.0
G08,BR17,30226.0
G08,BR18,11230.0
G08,BR19,18787.0
G08,BR20,7327.0
G08,BR21,14401.0
G08,BR22,19249.0
G08,BR23,5742.0
G08,G01,165139.0
G08,G02,172246.0
G08,G03,237253.0
G08,G03A,40465.0
G08,G04,338146.0
G08,G05,221926.0
G08,G06,118875.0
G08,G07,271922.0
G08,G08,56497.0
G08,G09,202640.0
G08,G10,265065.0
G08,G11,134805.0
G08,G13,166019.0
G08,G14,294840.0
G08,G15,164465.0
G08,G17,166590.0
G08,G18,176624.0
G08,G19,176862.0
G08,O01,149790.0
G08,O02,210096.0
G08,O03,196199.0
G08,O04,317263.0
G08,O06,122286.0
G08,O09,118811.0
G08,O10,70606.0
G08,O11,90918.0
G08,O12,46917.0
G08,O13,45630.0
G08,O14,42609.0
G08,O15,23122.0
G08,O16,14475.0
G08,O17,14661.0
G08,O18,50178.0
G08,O19,58364.0
G08,O20,35463.0
G08,O21,30760.0
G08,OO50,56255.0
G08,OO51,49942.0
G08,OO52,52463.0
G08,OO53,52543.0
G08,OO54,49443.0
G08,R02,67751.0
G08,R03,156569.0
G08,R04,87139.0
G08,R06,36648.0
G08,R09,259035.0
G08,R12,123264.0
G08,R14,148948.0
G08,R15,175870.0
G08,R16,137782.0
G08,R17,114599.0
G08,R18,60923.0
G08,R19,134559.0
G08,R20,30509.0
G08,R21,32867.0
G08,R22,68137.0
G08,R22A,22665.0
G08,R23,11009.0
G08,R24,8568.0
G08,R25,48201.0
G08,R26,28816.0
G08,R27,25312.0
G08,R28,129650.0
G09,BL01,37090.0
G09,BL02,68897.0
G09,BL03,37865.0
G09,BL04,118451.0
G09,BL05,126463.0
G09,BL06,190910.0
G09,BL07,272520.0
G09,BL08,265915.0
G09,BL09,164139.0
G09,BL10,170081.0
G09,BL11,651157.0
G09,BL12,1570535.0
G09,BL13,124696.0
G09,BL14,342291.0
G09,BL15,301774.0
G09,BL16,245354.0
G09,BL17,137475.0
G09,BL18,362140.0
G09,BL19,121884.0
G09,BL20,81378.0
G09,BL21,99159.0
G09,BL22,81120.0
G09,BL23,152116.0
G09,BR01,18870.0
G09,BR02,7409.0
G09,BR03,3065.0
G09,BR04,12084.0
G09,BR05,5555.0
G09,BR06,7052.0
G09,BR07,14361.0
G09,BR08,13986.0
G09,BR09,170608.0
G09,BR11,306019.0
G09,BR12,51881.0
G09,BR13,15696.0
G09,BR14,38439.0
G09,BR15,43989.0
G09,BR16,67962.0
G09,BR17,57448.0
G09,BR18,18979.0
G09,BR19,32089.0
G09,BR20,10064.0
G09,BR21,27894.0
G09,BR22,40044.0
G09,BR23,18867.0
G09,G01,185798.0
G09,G02,227376.0
G09,G03,300489.0
G09,G03A,43993.0
G09,G04,351027.0
G09,G05,315306.0
G09,G06,174973.0
G09,G07,468245.0
G09,G08,215319.0
G09,G09,98618.0
G09,G10,230884.0
G09,G11,171700.0
G09,G13,202172.0
G09,G14,386147.0
G09,G15,374095.0
G09,G17,242434.0
G09,G18,255731.0
G09,G19,221473.0
G09,O01,452446.0
G09,O02,748450.0
G09,O03,650034.0
G09,O04,901550.0
G09,O06,331806.0
G09,O09,387185.0
G09,O10,189412.0
G09,O11,177931.0
G09,O12,136335.0
G09,O13,112150.0
G09,O14,117455.0
G09,O15,57059.0
G09,O16,33461.0
G09,O17,42450.0
G09,O18,122619.0
G09,O19,139629.0
G09,O20,85465.0
G09,O21,98233.0
G09,OO50,134546.0
G09,OO51,133055.0
G09,OO52,135070.0
G09,OO53,131129.0
G09,OO54,139788.0
G09,R02,101127.0
G09,R03,269751.0
G09,R04,153496.0
G09,R06,80594.0
G09,R09,312657.0
G09,R12,167926.0
G09,R14,201161.0
G09,R15,236353.0
G09,R16,202664.0
G09,R17,173035.0
G09,R18,76159.0
G09,R19,199646.0
G09,R20,39161.0
G09,R21,41178.0
G09,R22,97396.0
G09,R22A,29035.0
G09,R23,16709.0
G09,R24,15066.0
G09,R25,53912.0
G09,R26,39690.0
G09,R27,38251.0
G09,R28,178550.0
G10,BL01,36240.0
G10,BL02,85748.0
G10,BL03,39786.0
G10,BL04,130517.0
G10,BL05,134118.0
G10,BL06,200295.0
G10,BL07,283381.0
G10,BL08,300730.0
G10,BL09,183069.0
G10,BL10,256605.0
G10,BL11,897663.0
G10,BL12,2272339.0
G10,BL13,117048.0
G10,BL14,152595.0
G10,BL15,202915.0
G10,BL16,144494.0
G10,BL17,134099.0
G10,BL18,232338.0
G10,BL19,81075.0
G10,BL20,62547.0
G10,BL21,57641.0
G10,BL22,53414.0
G10,BL23,95668.0
G10,BR01,66340.0
G10,BR02,15520.0
G10,BR03,9558.0
G10,BR04,33515.0
G10,BR05,14527.0
G10,BR06,21102.0
G10,BR07,45931.0
G10,BR08,48154.0
G10,BR09,226188.0
G10,BR11,260780.0
G10,BR12,70681.0
G10,BR13,18767.0
G10,BR14,44247.0
G10,BR15,46254.0
G10,BR16,58195.0
G10,BR17,62375.0
G10,BR18,25863.0
G10,BR19,39818.0
G10,BR20,13750.0
G10,BR21,31368.0
G10,BR22,35530.0
G10,BR23,9653.0
G10,G01,161114.0
G10,G02,178859.0
G10,G03,272678.0
G10,G03A,40743.0
G10,G04,303555.0
G10,G05,237768.0
G10,G06,153702.0
G10,G07,440452.0
G10,G08,251906.0
G10,G09,229364.0
G10,G10,150227.0
G10,G11,121079.0
G10,G13,150504.0
G10,G14,386767.0
G10,G15,217935.0
G10,G17,201721.0
G10,G18,229989.0
G10,G19,197890.0
G10,O01,204988.0
G10,O02,242468.0
G10,O03,290337.0
G10,O04,326450.0
G10,O06,344101.0
G10,O09,139844.0
G10,O10,68012.0
G10,O11,211429.0
G10,O12,51433.0
G10,O13,59466.0
G10,O14,59353.0
G10,O15,27948.0
G10,O16,10135.0
G10,O17,14586.0
G10,O18,51991.0
G10,O19,49028.0
G10,O20,36429.0
G10,O21,41461.0
G10,OO50,79672.0
G10,OO51,74473.0
G10,OO52,80223.0
G10,OO53,75674.0
G10,OO54,81432.0
G10,R02,200922.0
G10,R03,714976.0
G10,R04,236525.0
G10,R06,127518.0
G10,R09,311376.0
G10,R12,241387.0
G10,R14,339544.0
G10,R15,315884.0
G10,R16,352938.0
G10,R17,242023.0
G10,R18,105847.0
G10,R19,288846.0
G10,R20,63009.0
G10,R21,63983.0
G10,R22,152945.0
G10,R22A,55620.0
G10,R23,23160.0
G10,R24,22025.0
G10,R25,90315.0
G10,R26,65018.0
G10,R27,58039.0
G10,R28,352367.0
G11,BL01,11363.0
G11,BL02,30501.0
G11,BL03,14478.0
G11,BL04,55907.0
G11,BL05,44243.0
G11,BL06,59719.0
G11,BL07,108734.0
G11,BL08,95078.0
G11,BL09,57201.0
G11,BL10,30029.0
G11,BL11,144697.0
G11,BL12,299579.0
G11,BL13,45710.0
G11,BL14,50413.0
G11,BL15,63238.0
G11,BL16,52226.0
G11,BL17,37884.0
G11,BL18,95010.0
G11,BL19,37485.0
G11,BL20,24831.0
G11,BL21,23126.0
G11,BL22,17874.0
G11,BL23,37317.0
G11,BR01,12148.0
G11,BR02,3713.0
G11,BR03,2823.0
G11,BR04,10111.0
G11,BR05,3460.0
G11,BR06,7861.0
G11,BR07,18072.0
G11,BR08,19374.0
G11,BR09,71810.0
G11,BR11,148552.0
G11,BR12,28120.0
G11,BR13,8176.0
G11,BR14,18312.0
G11,BR15,14703.0
G11,BR16,22503.0
G11,BR17,24481.0
G11,BR18,9473.0
G11,BR19,15367.0
G11,BR20,5928.0
G11,BR21,11938.0
G11,BR22,12400.0
G11,BR23,2876.0
G11,G01,53791.0
G11,G02,72328.0
G11,G03,102480.0
G11,G03A,14653.0
G11,G04,127389.0
G11,G05,101571.0
G11,G06,56893.0
G11,G07,207853.0
G11,G08,136663.0
G11,G09,185083.0
G11,G10,140911.0
G11,G11,21013.0
G11,G13,61294.0
G11,G14,131668.0
G11,G15,107214.0
G11,G17,113322.0
G11,G18,121528.0
G11,G19,94891.0
G11,O01,74131.0
G11,O02,79546.0
G11,O03,105781.0
G11,O04,108995.0
G11,O06,80615.0
G11,O09,63166.0
G11,O10,30958.0
G11,O11,36519.0
G11,O12,9775.0
G11,O13,16150.0
G11,O14,8949.0
G11,O15,4664.0
G11,O16,1630.0
G11,O17,3220.0
G11,O18,8585.0
G11,O19,9188.0
G11,O20,7006.0
G11,O21,8482.0
G11,OO50,20232.0
G11,OO51,20654.0
G11,OO52,19620.0
G11,OO53,21852.0
G11,OO54,21170.0
G11,R02,45933.0
G11,R03,105571.0
G11,R04,71498.0
G11,R06,35242.0
G11,R09,45195.0
G11,R12,39759.0
G11,R14,45369.0
G11,R15,63551.0
G11,R16,97259.0
G11,R17,48061.0
G11,R18,20184.0
G11,R19,57517.0
G11,R20,10056.0
G11,R21,11224.0
G11,R22,35519.0
G11,R22A,8266.0
G11,R23,5082.0
G11,R24,3496.0
G11,R25,13182.0
G11,R26,11880.0
G11,R27,9700.0
G11,R28,52971.0
G13,BL01,17878.0
G13,BL02,41125.0
G13,BL03,22596.0
G13,BL04,74846.0
G13,BL05,54265.0
G13,BL06,90068.0
G13,BL07,132920.0
G13,BL08,125288.0
G13,BL09,91148.0
G13,BL10,121256.0
G13,BL11,467189.0
G13,BL12,102442.0
G13,BL13,36565.0
G13,BL14,58719.0
G13,BL15,83040.0
G13,BL16,65222.0
G13,BL17,39153.0
G13,BL18,102219.0
G13,BL19,39265.0
G13,BL20,25524.0
G13,BL21,16069.0
G13,BL22,14275.0
G13,BL23,30434.0
G13,BR01,20233.0
G13,BR02,4460.0
G13,BR03,3946.0
G13,BR04,18165.0
G13,BR05,4760.0
G13,BR06,8494.0
G13,BR07,26557.0
G13,BR08,25602.0
G13,BR09,49526.0
G13,BR11,239648.0
G13,BR12,36579.0
G13,BR13,15493.0
G13,BR14,24567.0
G13,BR15,27645.0
G13,BR16,36625.0
G13,BR17,31165.0
G13,BR18,14788.0
G13,BR19,18675.0
G13,BR20,6307.0
G13,BR21,10553.0
G13,BR22,10692.0
G13,BR23,2079.0
G13,G01,87646.0
G13,G02,110520.0
G13,G03,147972.0
G13,G03A,17874.0
G13,G04,168451.0
G13,G05,156674.0
G13,G06,98382.0
G13,G07,261574.0
G13,G08,179542.0
G13,G09,211543.0
G13,G10,160649.0
G13,G11,63063.0
G13,G13,34041.0
G13,G14,177193.0
G13,G15,194763.0
G13,G17,230151.0
G13,G18,234143.0
G13,G19,224591.0
G13,O01,84273.0
G13,O02,103257.0
G13,O03,123939.0
G13,O04,154950.0
G13,O06,79444.0
G13,O09,76214.0
G13,O10,39683.0
G13,O11,32706.0
G13,O12,8858.0
G13,O13,16602.0
G13,O14,9884.0
G13,O15,4293.0
G13,O16,3698.0
G13,O17,4524.0
G13,O18,12822.0
G13,O19,14786.0
G13,O20,11607.0
G13,O21,15722.0
G13,OO50,20891.0
G13,OO51,19199.0
G13,OO52,23365.0
G13,OO53,25339.0
G13,OO54,23055.0
G13,R02,29785.0
G13,R03,93680.0
G13,R04,49851.0
G13,R06,33551.0
G13,R09,23789.0
G13,R12,40845.0
G13,R14,48505.0
G13,R15,74296.0
G13,R16,54669.0
G13,R17,50248.0
G13,R18,26607.0
G13,R19,55038.0
G13,R20,15129.0
G13,R21,13752.0
G13,R22,32921.0
G13,R22A,13350.0
G13,R23,5171.0
G13,R24,3110.0
G13,R25,16405.0
G13,R26,13134.0
G13,R27,10337.0
G13,R28,76025.0
G14,BL01,60310.0
G14,BL02,124186.0
G14,BL03,65531.0
G14,BL04,210557.0
G14,BL05,168475.0
G14,BL06,294533.0
G14,BL07,360961.0
G14,BL08,424270.0
G14,BL09,279918.0
G14,BL10,349111.0
G14,BL11,1064280.0
G14,BL12,1603205.0
G14,BL13,96008.0
G14,BL14,190874.0
G14,BL15,341139.0
G14,BL16,266494.0
G14,BL17,122144.0
G14,BL18,320019.0
G14,BL19,100930.0
G14,BL20,78272.0
G14,BL21,46098.0
G14,BL22,40413.0
G14,BL23,99941.0
G14,BR01,72293.0
G14,BR02,19931.0
G14,BR03,14449.0
G14,BR04,58919.0
G14,BR05,18229.0
G14,BR06,29368.0
G14,BR07,74479.0
G14,BR08,76532.0
G14,BR09,222405.0
G14,BR11,419009.0
G14,BR12,88725.0
G14,BR13,40979.0
G14,BR14,45110.0
G14,BR15,54662.0
G14,BR16,61004.0
G14,BR17,69170.0
G14,BR18,28024.0
G14,BR19,43768.0
G14,BR20,20305.0
G14,BR21,34006.0
G14,BR22,33346.0
G14,BR23,8748.0
G14,G01,191268.0
G14,G02,256015.0
G14,G03,318732.0
G14,G03A,43308.0
G14,G04,335785.0
G14,G05,303837.0
G14,G06,183549.0
G14,G07,457061.0
G14,G08,324410.0
G14,G09,386312.0
G14,G10,366448.0
G14,G11,109530.0
G14,G13,161282.0
G14,G14,183205.0
G14,G15,366136.0
G14,G17,371892.0
G14,G18,480666.0
G14,G19,499493.0
G14,O01,279765.0
G14,O02,348469.0
G14,O03,346910.0
G14,O04,469983.0
G14,O06,356628.0
G14,O09,260755.0
G14,O10,155621.0
G14,O11,336498.0
G14,O12,81451.0
G14,O13,99127.0
G14,O14,79236.0
G14,O15,55832.0
G14,O16,35632.0
G14,O17,43581.0
G14,O18,133308.0
G14,O19,135794.0
G14,O20,109730.0
G14,O21,106249.0
G14,OO50,195625.0
G14,OO51,196173.0
G14,OO52,197420.0
G14,OO53,203522.0
G14,OO54,200657.0
G14,R02,172595.0
G14,R03,507906.0
G14,R04,236695.0
G14,R06,129986.0
G14,R09,203057.0
G14,R12,205291.0
G14,R14,493388.0
G14,R15,695903.0
G14,R16,562164.0
G14,R17,453575.0
G14,R18,226617.0
G14,R19,523147.0
G14,R20,132393.0
G14,R21,140714.0
G14,R22,360807.0
G14,R22A,97430.0
G14,R23,58719.0
G14,R24,37464.0
G14,R25,161453.0
G14,R26,174063.0
G14,R27,130474.0
G14,R28,660021.0
G15,BL01,59653.0
G15,BL02,129166.0
G15,BL03,57583.0
G15,BL04,232223.0
G15,BL05,182558.0
G15,BL06,306046.0
G15,BL07,412517.0
G15,BL08,401074.0
G15,BL09,306590.0
G15,BL10,299446.0
G15,BL11,720698.0
G15,BL12,1106740.0
G15,BL13,118826.0
G15,BL14,246658.0
G15,BL15,350616.0
G15,BL16,267528.0
G15,BL17,134236.0
G15,BL18,468348.0
G15,BL19,153316.0
G15,BL20,107093.0
G15,BL21,63191.0
G15,BL22,62835.0
G15,BL23,144494.0
G15,BR01,59439.0
G15,BR02,21391.0
G15,BR03,17696.0
G15,BR04,75491.0
G15,BR05,20950.0
G15,BR06,26340.0
G15,BR07,60029.0
G15,BR08,70508.0
G15,BR09,114963.0
G15,BR11,241239.0
G15,BR12,46929.0
G15,BR13,25145.0
G15,BR14,45207.0
G15,BR15,61118.0
G15,BR16,72340.0
G15,BR17,71636.0
G15,BR18,31521.0
G15,BR19,45005.0
G15,BR20,19005.0
G15,BR21,46193.0
G15,BR22,45407.0
G15,BR23,12890.0
G15,G01,117736.0
G15,G02,148924.0
G15,G03,212341.0
G15,G03A,29068.0
G15,G04,219890.0
G15,G05,154288.0
G15,G06,97428.0
G15,G07,202379.0
G15,G08,178866.0
G15,G09,385396.0
G15,G10,234559.0
G15,G11,102637.0
G15,G13,183944.0
G15,G14,462592.0
G15,G15,150962.0
G15,G17,241702.0
G15,G18,350452.0
G15,G19,781528.0
G15,O01,425049.0
G15,O02,506909.0
G15,O03,574085.0
G15,O04,713934.0
G15,O06,330513.0
G15,O09,239674.0
G15,O10,266344.0
G15,O11,177535.0
G15,O12,172418.0
G15,O13,187154.0
G15,O14,184272.0
G15,O15,128791.0
G15,O16,66366.0
G15,O17,104613.0
G15,O18,273207.0
G15,O19,209429.0
G15,O20,200570.0
G15,O21,181065.0
G15,OO50,251177.0
G15,OO51,270103.0
G15,OO52,302045.0
G15,OO53,291343.0
G15,OO54,274913.0
G15,R02,89165.0
G15,R03,247398.0
G15,R04,135191.0
G15,R06,53927.0
G15,R09,95030.0
G15,R12,114497.0
G15,R14,177013.0
G15,R15,242313.0
G15,R16,217047.0
G15,R17,200781.0
G15,R18,105525.0
G15,R19,222536.0
G15,R20,57007.0
G15,R21,66834.0
G15,R22,143115.0
G15,R22A,38420.0
G15,R23,27111.0
G15,R24,15781.0
G15,R25,58415.0
G15,R26,68149.0
G15,R27,57039.0
G15,R28,279573.0
G17,BL01,48827.0
G17,BL02,90262.0
G17,BL03,47746.0
G17,BL04,168081.0
G17,BL05,172015.0
G17,BL06,253142.0
G17,BL07,331837.0
G17,BL08,356075.0
G17,BL09,248243.0
G17,BL10,226767.0
G17,BL11,683915.0
G17,BL12,783598.0
G17,BL13,50222.0
G17,BL14,103989.0
G17,BL15,105192.0
G17,BL16,43577.0
G17,BL17,22477.0
G17,BL18,103040.0
G17,BL19,19441.0
G17,BL20,14943.0
G17,BL21,11099.0
G17,BL22,10645.0
G17,BL23,25778.0
G17,BR01,36354.0
G17,BR02,22381.0
G17,BR03,11192.0
G17,BR04,64406.0
G17,BR05,17139.0
G17,BR06,13881.0
G17,BR07,30450.0
G17,BR08,59907.0
G17,BR09,57023.0
G17,BR11,135661.0
G17,BR12,39934.0
G17,BR13,9945.0
G17,BR14,46643.0
G17,BR15,49600.0
G17,BR16,51586.0
G17,BR17,44025.0
G17,BR18,15754.0
G17,BR19,21102.0
G17,BR20,10362.0
G17,BR21,22659.0
G17,BR22,21087.0
G17,BR23,5346.0
G17,G01,107797.0
G17,G02,113119.0
G17,G03,157530.0
G17,G03A,14216.0
G17,G04,167621.0
G17,G05,168046.0
G17,G06,102727.0
G17,G07,209664.0
G17,G08,180744.0
G17,G09,243294.0
G17,G10,191160.0
G17,G11,104600.0
G17,G13,210956.0
G17,G14,415785.0
G17,G15,241839.0
G17,G17,65327.0
G17,G18,259467.0
G17,G19,1137062.0
G17,O01,172430.0
G17,O02,214331.0
G17,O03,234589.0
G17,O04,331065.0
G17,O06,134545.0
G17,O09,130343.0
G17,O10,112805.0
G17,O11,90202.0
G17,O12,67975.0
G17,O13,102383.0
G17,O14,106757.0
G17,O15,53879.0
G17,O16,26713.0
G17,O17,39785.0
G17,O18,132154.0
G17,O19,108786.0
G17,O20,110393.0
G17,O21,92315.0
G17,OO50,154233.0
G17,OO51,141590.0
G17,OO52,159546.0
G17,OO53,168641.0
G17,OO54,179723.0
G17,R02,21107.0
G17,R03,66419.0
G17,R04,27556.0
G17,R06,28615.0
G17,R09,88039.0
G17,R12,97285.0
G17,R14,144034.0
G17,R15,192935.0
G17,R16,159610.0
G17,R17,143195.0
G17,R18,79738.0
G17,R19,176757.0
G17,R20,43389.0
G17,R21,45736.0
G17,R22,111018.0
G17,R22A,28155.0
G17,R23,20401.0
G17,R24,15363.0
G17,R25,53809.0
G17,R26,50221.0
G17,R27,41920.0
G17,R28,196268.0
G18,BL01,41165.0
G18,BL02,82219.0
G18,BL03,35916.0
G18,BL04,131257.0
G18,BL05,117595.0
G18,BL06,188478.0
G18,BL07,266339.0
G18,BL08,279262.0
G18,BL09,195236.0
G18,BL10,221277.0
G18,BL11,695694.0
G18,BL12,696833.0
G18,BL13,75395.0
G18,BL14,148433.0
G18,BL15,142472.0
G18,BL16,52534.0
G18,BL17,17248.0
G18,BL18,51888.0
G18,BL19,10229.0
G18,BL20,9022.0
G18,BL21,5088.0
G18,BL22,6166.0
G18,BL23,14412.0
G18,BR01,37497.0
G18,BR02,21037.0
G18,BR03,15007.0
G18,BR04,79074.0
G18,BR05,16071.0
G18,BR06,25318.0
G18,BR07,55850.0
G18,BR08,100061.0
G18,BR09,100303.0
G18,BR11,345164.0
G18,BR12,77164.0
G18,BR13,18153.0
G18,BR14,60778.0
G18,BR15,56372.0
G18,BR16,56077.0
G18,BR17,39785.0
G18,BR18,14090.0
G18,BR19,17599.0
G18,BR20,11131.0
G18,BR21,15413.0
G18,BR22,11628.0
G18,BR23,4257.0
G18,G01,105311.0
G18,G02,119658.0
G18,G03,156257.0
G18,G03A,21789.0
G18,G04,190299.0
G18,G05,149205.0
G18,G06,90555.0
G18,G07,212724.0
G18,G08,184111.0
G18,G09,260073.0
G18,G10,229864.0
G18,G11,139173.0
G18,G13,223841.0
G18,G14,504005.0
G18,G15,371058.0
G18,G17,254577.0
G18,G18,69309.0
G18,G19,1088389.0
G18,O01,164718.0
G18,O02,186353.0
G18,O03,224288.0
G18,O04,292438.0
G18,O06,155613.0
G18,O09,170271.0
G18,O10,120872.0
G18,O11,96299.0
G18,O12,62336.0
G18,O13,88624.0
G18,O14,88788.0
G18,O15,48004.0
G18,O16,29251.0
G18,O17,34745.0
G18,O18,114616.0
G18,O19,97164.0
G18,O20,72534.0
G18,O21,70049.0
G18,OO50,94368.0
G18,OO51,110948.0
G18,OO52,123162.0
G18,OO53,100590.0
G18,OO54,106386.0
G18,R02,12227.0
G18,R03,54459.0
G18,R04,41671.0
G18,R06,31520.0
G18,R09,122362.0
G18,R12,109593.0
G18,R14,154087.0
G18,R15,162121.0
G18,R16,143125.0
G18,R17,134866.0
G18,R18,62818.0
G18,R19,150131.0
G18,R20,37021.0
G18,R21,45916.0
G18,R22,92465.0
G18,R22A,25021.0
G18,R23,18628.0
G18,R24,10779.0
G18,R25,47001.0
G18,R26,34650.0
G18,R27,38041.0
G18,R28,176796.0
G19,BL01,30212.0
G19,BL02,45098.0
G19,BL03,28075.0
G19,BL04,90713.0
G19,BL05,69807.0
G19,BL06,117232.0
G19,BL07,113495.0
G19,BL08,198390.0
G19,BL09,139169.0
G19,BL10,169760.0
G19,BL11,1052848.0
G19,BL12,414609.0
G19,BL13,44782.0
G19,BL14,108371.0
G19,BL15,134621.0
G19,BL16,57056.0
G19,BL17,24030.0
G19,BL18,54417.0
G19,BL19,5915.0
G19,BL20,4726.0
G19,BL21,3469.0
G19,BL22,5914.0
G19,BL23,10427.0
G19,BR01,40723.0
G19,BR02,19929.0
G19,BR03,12426.0
G19,BR04,70649.0
G19,BR05,12647.0
G19,BR06,29055.0
G19,BR07,61454.0
G19,BR08,91017.0
G19,BR09,100841.0
G19,BR11,1033694.0
G19,BR12,154879.0
G19,BR13,57896.0
G19,BR14,78404.0
G19,BR15,66956.0
G19,BR16,56083.0
G19,BR17,40584.0
G19,BR18,16687.0
G19,BR19,22828.0
G19,BR20,6205.0
G19,BR21,12279.0
G19,BR22,8310.0
G19,BR23,1553.0
G19,G01,134431.0
G19,G02,133541.0
G19,G03,150084.0
G19,G03A,22280.0
G19,G04,223625.0
G19,G05,153491.0
G19,G06,82383.0
G19,G07,228255.0
G19,G08,184517.0
G19,G09,222069.0
G19,G10,175998.0
G19,G11,104431.0
G19,G13,236883.0
G19,G14,556986.0
G19,G15,883267.0
G19,G17,1139725.0
G19,G18,1106109.0
G19,G19,96011.0
G19,O01,152921.0
G19,O02,174380.0
G19,O03,179232.0
G19,O04,247258.0
G19,O06,114479.0
G19,O09,313327.0
G19,O10,174639.0
G19,O11,99162.0
G19,O12,67854.0
G19,O13,79257.0
G19,O14,70419.0
G19,O15,39012.0
G19,O16,33349.0
G19,O17,34623.0
G19,O18,85529.0
G19,O19,79663.0
G19,O20,66601.0
G19,O21,60715.0
G19,OO50,101006.0
G19,OO51,103300.0
G19,OO52,98713.0
G19,OO53,100526.0
G19,OO54,96650.0
G19,R02,14776.0
G19,R03,65571.0
G19,R04,45242.0
G19,R06,25893.0
G19,R09,73458.0
G19,R12,117049.0
G19,R14,139453.0
G19,R15,191778.0
G19,R16,134956.0
G19,R17,103046.0
G19,R18,49930.0
G19,R19,132497.0
G19,R20,29326.0
G19,R21,33007.0
G19,R22,72923.0
G19,R22A,23596.0
G19,R23,12346.0
G19,R24,10130.0
G19,R25,39668.0
G19,R26,35407.0
G19,R27,25612.0
G19,R28,151605.0
O01,BL01,18232.0
O01,BL02,24428.0
O01,BL03,11840.0
O01,BL04,31243.0
O01,BL05,49929.0
O01,BL06,68928.0
O01,BL07,132516.0
O01,BL08,73757.0
O01,BL09,62832.0
O01,BL10,117615.0
O01,BL11,436709.0
O01,BL12,1164450.0
O01,BL13,151978.0
O01,BL14,313073.0
O01,BL15,325039.0
O01,BL16,247182.0
O01,BL17,165653.0
O01,BL18,382032.0
O01,BL19,89230.0
O01,BL20,59761.0
O01,BL21,82957.0
O01,BL22,78767.0
O01,BL23,143670.0
O01,BR01,17369.0
O01,BR02,12087.0
O01,BR03,3044.0
O01,BR04,21830.0
O01,BR05,3743.0
O01,BR06,7937.0
O01,BR07,21871.0
O01,BR08,26684.0
O01,BR09,158096.0
O01,BR11,282339.0
O01,BR12,46544.0
O01,BR13,26134.0
O01,BR14,34150.0
O01,BR15,50071.0
O01,BR16,111695.0
O01,BR17,86359.0
O01,BR18,12704.0
O01,BR19,20275.0
O01,BR20,7128.0
O01,BR21,14122.0
O01,BR22,17737.0
O01,BR23,17393.0
O01,G01,47426.0
O01,G02,22298.0
O01,G03,42311.0
O01,G03A,9687.0
O01,G04,61274.0
O01,G05,66677.0
O01,G06,36160.0
O01,G07,186357.0
O01,G08,134288.0
O01,G09,428188.0
O01,G10,223441.0
O01,G11,88783.0
O01,G13,93048.0
O01,G14,267717.0
O01,G15,479457.0
O01,G17,195664.0
O01,G18,193469.0
O01,G19,150697.0
O01,O01,83223.0
O01,O02,195965.0
O01,O03,334898.0
O01,O04,413999.0
O01,O06,296623.0
O01,O09,420976.0
O01,O10,200098.0
O01,O11,170110.0
O01,O12,106732.0
O01,O13,50727.0
O01,O14,64056.0
O01,O15,55127.0
O01,O16,47902.0
O01,O17,31617.0
O01,O18,58695.0
O01,O19,73835.0
O01,O20,39876.0
O01,O21,55425.0
O01,OO50,61573.0
O01,OO51,68829.0
O01,OO52,60360.0
O01,OO53,52434.0
O01,OO54,64117.0
O01,R02,95928.0
O01,R03,297869.0
O01,R04,156219.0
O01,R06,69296.0
O01,R09,379493.0
O01,R12,155057.0
O01,R14,138544.0
O01,R15,163998.0
O01,R16,146282.0
O01,R17,103644.0
O01,R18,43912.0
O01,R19,163852.0
O01,R20,21676.0
O01,R21,31301.0
O01,R22,46101.0
O01,R22A,22013.0
O01,R23,11186.0
O01,R24,12343.0
O01,R25,46360.0
O01,R26,23529.0
O01,R27,23556.0
O01,R28,143880.0
O02,BL01,10653.0
O02,BL02,15660.0
O02,BL03,8148.0
